-1.08	-0.51
-1.08	-0.53

-1.06	-0.51
-1.06	-0.53

-1.04	-0.51
-1.04	-0.53

-1.02	-0.51
-1.02	-0.53

-1	-0.51
-1	-0.53

-0.98	-0.51
-0.98	-0.53

-0.96	-0.51
-0.96	-0.53

-0.94	-0.51
-0.94	-0.53

-0.92	-0.51
-0.92	-0.53

0.9	-0.51
0.9	-0.53

0.92	-0.51
0.92	-0.53

0.94	-0.51
0.94	-0.53

0.96	-0.51
0.96	-0.53

0.98	-0.51
0.98	-0.53

1	-0.51
1	-0.53

1.02	-0.51
1.02	-0.53

1.04	-0.51
1.04	-0.53

1.06	-0.51
1.06	-0.53

1.08	-0.51
1.08	-0.53

1.1	-0.51
1.1	-0.53

-1.16	-0.49
-1.16	-0.51

-1.14	-0.49
-1.14	-0.51

-1.12	-0.49
-1.12	-0.51

-1.1	-0.49
-1.12	-0.49

-0.9	-0.49
-0.88	-0.49

-0.88	-0.49
-0.88	-0.51

-0.86	-0.49
-0.86	-0.51

-0.84	-0.49
-0.84	-0.51

0.84	-0.49
0.84	-0.51

0.86	-0.49
0.86	-0.51

0.88	-0.49
0.86	-0.49

1.12	-0.49
1.14	-0.49

1.14	-0.49
1.14	-0.51

1.16	-0.49
1.16	-0.51

-1.2	-0.47
-1.2	-0.49

-1.18	-0.47
-1.2	-0.47

-0.82	-0.47
-0.8	-0.47

-0.8	-0.47
-0.8	-0.49

0.8	-0.47
0.8	-0.49

0.82	-0.47
0.8	-0.47

1.18	-0.47
1.2	-0.47

1.2	-0.47
1.2	-0.49

-1.24	-0.45
-1.24	-0.47

-1.22	-0.45
-1.24	-0.45

-0.78	-0.45
-0.76	-0.45

-0.76	-0.45
-0.76	-0.47

0.76	-0.45
0.76	-0.47

0.78	-0.45
0.76	-0.45

1.22	-0.45
1.24	-0.45

1.24	-0.45
1.24	-0.47

-1.28	-0.43
-1.28	-0.45

-1.26	-0.43
-1.28	-0.43

-0.74	-0.43
-0.72	-0.43

-0.72	-0.43
-0.72	-0.45

0.72	-0.43
0.72	-0.45

0.74	-0.43
0.72	-0.43

1.26	-0.43
1.28	-0.43

1.28	-0.43
1.28	-0.45

-1.3	-0.41
-1.32	-0.41

-0.7	-0.41
-0.68	-0.41

0.7	-0.41
0.68	-0.41

1.3	-0.41
1.32	-0.41

-1.32	-0.39
-1.34	-0.39

-0.68	-0.39
-0.66	-0.39

0.68	-0.39
0.66	-0.39

1.32	-0.39
1.34	-0.39

-1.34	-0.37
-1.36	-0.37

-0.66	-0.37
-0.64	-0.37

0.66	-0.37
0.64	-0.37

1.34	-0.37
1.36	-0.37

-1.36	-0.35
-1.38	-0.35

-0.64	-0.35
-0.62	-0.35

0.64	-0.35
0.62	-0.35

1.36	-0.35
1.38	-0.35

-1.38	-0.33
-1.4	-0.33

-0.62	-0.33
-0.6	-0.33

0.62	-0.33
0.6	-0.33

1.38	-0.33
1.4	-0.33

-1.4	-0.31
-1.42	-0.31

-0.6	-0.31
-0.58	-0.31

0.6	-0.31
0.58	-0.31

1.4	-0.31
1.42	-0.31

-1.42	-0.29
-1.44	-0.29

-0.58	-0.29
-0.56	-0.29

0.58	-0.29
0.56	-0.29

1.42	-0.29
1.44	-0.29

-1.44	-0.27
-1.46	-0.27

-0.56	-0.27
-0.54	-0.27

0.56	-0.27
0.54	-0.27

1.44	-0.27
1.46	-0.27

-1.44	-0.25
-1.46	-0.25

-0.56	-0.25
-0.54	-0.25

0.56	-0.25
0.54	-0.25

1.44	-0.25
1.46	-0.25

-1.46	-0.23
-1.48	-0.23

-0.54	-0.23
-0.52	-0.23

0.54	-0.23
0.52	-0.23

1.46	-0.23
1.48	-0.23

-1.46	-0.21
-1.48	-0.21

-0.54	-0.21
-0.52	-0.21

0.54	-0.21
0.52	-0.21

1.46	-0.21
1.48	-0.21

-1.48	-0.19
-1.5	-0.19

-0.52	-0.19
-0.5	-0.19

0.52	-0.19
0.5	-0.19

1.48	-0.19
1.5	-0.19

-1.48	-0.17
-1.5	-0.17

-0.52	-0.17
-0.5	-0.17

0.52	-0.17
0.5	-0.17

1.48	-0.17
